# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T13:58:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
11.51922423	-85.58867578
11.53387973	-87.41319036
11.54853523	-93.43050460
11.56319073	-90.00738097
11.57784623	-83.07713415
11.59250174	-82.99799068
11.60715724	-89.20298685
11.62181274	-94.04234107
11.63646824	-95.44720990
11.65112374	-87.66458505
11.66577924	-97.35670994
11.68043475	-84.78441440
11.69509025	-87.49509343
11.70974575	-87.76787473
11.72440125	-90.77625032
11.73905675	-81.42311007
11.75371225	-77.85600506
11.76836775	-91.99293128
11.78302326	-85.08248675
11.79767876	-90.71405283
11.81233426	-93.36841272
11.82698976	-91.03590317
11.84164526	-89.79212213
11.85630076	-80.62943707
11.87095627	-97.60195098
11.88561177	-76.62964532
11.90026727	-79.58958913
11.91492277	-90.34563357
11.92957827	-94.31906031
11.94423377	-80.94011245
11.95888928	-77.13639037
11.97354478	-82.58814896
11.98820028	-89.42387026
12.00285578	-88.04307938
12.01751128	-90.13588593
12.03216678	-80.96548959
12.04682228	-84.64825621
12.06147779	-86.73229210
12.07613329	-82.52449395
12.09078879	-80.42635834
12.10544429	-87.18021106
12.12009979	-96.26175081
12.13475529	-82.37111712
12.14941080	-79.55413919
12.16406630	-88.08424727
12.17872180	-99.35326065
12.19337730	-91.24807609
12.20803280	-88.74658896
12.22268830	-93.09110889
12.23734380	-84.07197381
12.25199931	-93.19807174
12.26665481	-79.41266100
12.28131031	-89.45388703
12.29596581	-85.37254183
12.31062131	-85.24318761
12.32527681	-79.33333609
12.33993232	-79.35814687
12.35458782	-87.44323593
12.36924332	-84.06425952
12.38389882	-85.08876066
12.39855432	-95.81842935
12.41320982	-90.84158328
12.42786533	-84.61525529
12.44252083	-88.77433059
12.45717633	-92.59083321
12.47183183	-80.60796871
12.48648733	-80.12693621
12.50114283	-85.14463433
12.51579833	-83.90682306
12.53045384	-85.42389506
12.54510934	-88.01117298
12.55976484	-81.54854223
12.57442034	-84.75008267
12.58907584	-82.48315814
12.60373134	-81.10654619
