# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:46:58
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-387.04927065	-0.00239674
-387.01593732	-0.00265307
-386.98260399	-0.00292547
-386.94927065	-0.00315012
-386.91593732	-0.00327819
-386.88260399	-0.00324019
-386.84927066	-0.00324788
-386.81593732	-0.00320435
-386.78260399	-0.00309552
-386.74927066	-0.00301316
-386.71593733	-0.00277574
-386.68260399	-0.00258699
-386.64927066	-0.00253300
-386.61593733	-0.00249148
-386.58260399	-0.00255497
-386.54927066	-0.00255890
-386.51593733	-0.00249713
-386.48260400	-0.00224236
-386.44927066	-0.00224870
-386.41593733	-0.00205967
-386.38260400	-0.00172116
-386.34927067	-0.00113042
-386.31593733	-0.00076428
-386.28260400	-0.00021928
-386.24927067	0.00045327
-386.21593734	0.00109090
-386.18260400	0.00193558
-386.14927067	0.00259875
-386.11593734	0.00327914
-386.08260401	0.00387585
-386.04927067	0.00446338
-386.01593734	0.00491342
-385.98260401	0.00554519
-385.94927068	0.00589556
-385.91593734	0.00623271
-385.88260401	0.00635023
-385.84927068	0.00647336
-385.81593735	0.00651734
-385.78260401	0.00644027
-385.74927068	0.00623104
-385.71593735	0.00610033
-385.68260401	0.00568103
-385.64927068	0.00523728
-385.61593735	0.00476250
-385.58260402	0.00403247
-385.54927068	0.00328593
-385.51593735	0.00232040
-385.48260402	0.00152812
-385.44927069	0.00085043
-385.41593735	0.00001010
-385.38260402	-0.00084167
-385.34927069	-0.00165224
-385.31593736	-0.00240770
-385.28260402	-0.00320646
-385.24927069	-0.00399869
-385.21593736	-0.00500551
-385.18260403	-0.00611274
-385.14927069	-0.00747538
-385.11593736	-0.00921065
-385.08260403	-0.01129307
-385.04927070	-0.01361566
-385.01593736	-0.01638211
-384.98260403	-0.01960771
-384.94927070	-0.02314442
-384.91593737	-0.02686637
-384.88260403	-0.03077943
-384.84927070	-0.03454913
-384.81593737	-0.03823432
-384.78260403	-0.04157911
-384.74927070	-0.04433901
-384.71593737	-0.04610000
-384.68260404	-0.04680731
-384.64927070	-0.04645001
-384.61593737	-0.04474706
-384.58260404	-0.04171214
-384.54927071	-0.03738467
-384.51593737	-0.03153359
-384.48260404	-0.02431982
-384.44927071	-0.01625764
-384.41593738	-0.00725226
-384.38260404	0.00251590
-384.34927071	0.01231690
-384.31593738	0.02192986
-384.28260405	0.03138168
-384.24927071	0.03985718
-384.21593738	0.04725507
-384.18260405	0.05315662
-384.14927072	0.05734193
-384.11593738	0.05974603
-384.08260405	0.06000793
-384.04927072	0.05819238
-384.01593739	0.05446882
-383.98260405	0.04902148
-383.94927072	0.04185550
-383.91593739	0.03374017
-383.88260405	0.02438770
-383.84927072	0.01484737
-383.81593739	0.00518399
-383.78260406	-0.00392612
-383.74927072	-0.01227420
-383.71593739	-0.01942140
-383.68260406	-0.02519535
-383.64927073	-0.02946308
-383.61593739	-0.03193161
-383.58260406	-0.03274740
-383.54927073	-0.03193573
-383.51593740	-0.02978476
-383.48260406	-0.02647571
-383.44927073	-0.02218046
-383.41593740	-0.01742927
-383.38260407	-0.01271210
-383.34927073	-0.00810097
-383.31593740	-0.00396067
-383.28260407	-0.00048394
-383.24927074	0.00234034
-383.21593740	0.00411523
-383.18260407	0.00493531
-383.14927074	0.00508881
-383.11593741	0.00427900
-383.08260407	0.00315564
-383.04927074	0.00158319
-383.01593741	-0.00005033
-382.98260408	-0.00155029
-382.94927074	-0.00273926
-382.91593741	-0.00374230
-382.88260408	-0.00419400
-382.84927074	-0.00420541
-382.81593741	-0.00386732
-382.78260408	-0.00340537
-382.74927075	-0.00263201
-382.71593741	-0.00165272
-382.68260408	-0.00091632
-382.64927075	-0.00021753
-382.61593742	0.00010011
-382.58260408	0.00015182
-382.54927075	0.00009660
-382.51593742	-0.00004094
-382.48260409	-0.00053043
-382.44927075	-0.00090448
-382.41593742	-0.00122124
-382.38260409	-0.00134377
-382.34927076	-0.00106545
-382.31593742	-0.00076554
-382.28260409	-0.00015123
-382.24927076	0.00074779
-382.21593743	0.00175002
-382.18260409	0.00271568
-382.14927076	0.00371285
-382.11593743	0.00453768
-382.08260410	0.00494640
-382.04927076	0.00507180
-382.01593743	0.00469463
-381.98260410	0.00399218
-381.94927076	0.00289431
-381.91593743	0.00141094
-381.88260410	-0.00019327
-381.84927077	-0.00220093
-381.81593743	-0.00402528
-381.78260410	-0.00576432
-381.74927077	-0.00748559
-381.71593744	-0.00900829
-381.68260410	-0.01011775
-381.64927077	-0.01092371
-381.61593744	-0.01138403
-381.58260411	-0.01157610
-381.54927077	-0.01137754
-381.51593744	-0.01077609
-381.48260411	-0.01019174
-381.44927078	-0.00942244
-381.41593744	-0.00827760
-381.38260411	-0.00719745
-381.34927078	-0.00588696
-381.31593745	-0.00483613
-381.28260411	-0.00348292
-381.24927078	-0.00234285
-381.21593745	-0.00133968
-381.18260412	-0.00025334
-381.14927078	0.00058885
-381.11593745	0.00122958
-381.08260412	0.00168591
-381.04927078	0.00201896
-381.01593745	0.00222630
-380.98260412	0.00219553
-380.94927079	0.00176658
-380.91593745	0.00135022
-380.88260412	0.00069130
-380.84927079	-0.00012516
-380.81593746	-0.00112440
-380.78260412	-0.00216028
-380.74927079	-0.00313357
-380.71593746	-0.00405742
-380.68260413	-0.00497208
-380.64927079	-0.00568930
-380.61593746	-0.00635177
-380.58260413	-0.00674681
-380.54927080	-0.00696216
-380.51593746	-0.00683897
-380.48260413	-0.00643897
-380.44927080	-0.00564701
-380.41593747	-0.00484586
-380.38260413	-0.00356030
-380.34927080	-0.00249619
-380.31593747	-0.00096191
-380.28260414	0.00048499
-380.24927080	0.00162517
-380.21593747	0.00262142
-380.18260414	0.00340914
-380.14927081	0.00382592
-380.11593747	0.00378830
-380.08260414	0.00337657
-380.04927081	0.00260600
-380.01593747	0.00132215
-379.98260414	-0.00002554
-379.94927081	-0.00161237
-379.91593748	-0.00336986
-379.88260414	-0.00493245
-379.84927081	-0.00644508
-379.81593748	-0.00773116
-379.78260415	-0.00879231
-379.74927081	-0.00956199
-379.71593748	-0.00985021
-379.68260415	-0.00974481
-379.64927082	-0.00910037
-379.61593748	-0.00820299
-379.58260415	-0.00709561
-379.54927082	-0.00578315
-379.51593749	-0.00432272
-379.48260415	-0.00278252
-379.44927082	-0.00157615
-379.41593749	-0.00045324
-379.38260416	0.00059321
-379.34927082	0.00119279
-379.31593749	0.00141948
-379.28260416	0.00144955
-379.24927083	0.00116329
-379.21593749	0.00056391
-379.18260416	-0.00012503
-379.14927083	-0.00103282
-379.11593749	-0.00207999
-379.08260416	-0.00280827
-379.04927083	-0.00367599
-379.01593750	-0.00447778
-378.98260416	-0.00481995
-378.94927083	-0.00515113
-378.91593750	-0.00551966
-378.88260417	-0.00537882
-378.84927083	-0.00505938
-378.81593750	-0.00470822
-378.78260417	-0.00432051
-378.74927084	-0.00386602
-378.71593750	-0.00336940
-378.68260417	-0.00287875
-378.64927084	-0.00255422
-378.61593751	-0.00221579
-378.58260417	-0.00197366
-378.54927084	-0.00195658
-378.51593751	-0.00195533
-378.48260418	-0.00194986
-378.44927084	-0.00211885
-378.41593751	-0.00266492
-378.38260418	-0.00334625
-378.34927085	-0.00384157
-378.31593751	-0.00476143
-378.28260418	-0.00580783
-378.24927085	-0.00666425
-378.21593751	-0.00771009
-378.18260418	-0.00871306
-378.14927085	-0.00996747
-378.11593752	-0.01080161
-378.08260418	-0.01157498
-378.04927085	-0.01208301
-378.01593752	-0.01252901
-377.98260419	-0.01241428
-377.94927085	-0.01210809
-377.91593752	-0.01145674
-377.88260419	-0.01037173
-377.84927086	-0.00900558
-377.81593752	-0.00738911
-377.78260419	-0.00532889
-377.74927086	-0.00331477
-377.71593753	-0.00111726
-377.68260419	0.00100503
-377.64927086	0.00294535
-377.61593753	0.00505016
-377.58260420	0.00663811
-377.54927086	0.00799481
-377.51593753	0.00903173
-377.48260420	0.00971995
-377.44927087	0.01020917
-377.41593753	0.01046798
-377.38260420	0.01049877
-377.34927087	0.01013447
-377.31593753	0.00989258
-377.28260420	0.00933704
-377.24927087	0.00901459
-377.21593754	0.00888549
-377.18260420	0.00870594
-377.14927087	0.00867005
-377.11593754	0.00888898
-377.08260421	0.00938979
-377.04927087	0.01020531
-377.01593754	0.01123878
-376.98260421	0.01251131
-376.94927088	0.01385190
-376.91593754	0.01555707
-376.88260421	0.01735395
-376.84927088	0.01928891
-376.81593755	0.02107740
-376.78260421	0.02304512
-376.74927088	0.02475097
-376.71593755	0.02613269
-376.68260422	0.02725751
-376.64927088	0.02782765
-376.61593755	0.02790671
-376.58260422	0.02742530
-376.54927089	0.02598522
-376.51593755	0.02378107
-376.48260422	0.02080868
-376.44927089	0.01691863
-376.41593756	0.01202849
-376.38260422	0.00645846
-376.34927089	-0.00006190
-376.31593756	-0.00722846
-376.28260422	-0.01495859
-376.24927089	-0.02306751
-376.21593756	-0.03196159
-376.18260423	-0.04121573
-376.14927089	-0.05066980
-376.11593756	-0.06032299
-376.08260423	-0.07019029
-376.04927090	-0.08031818
-376.01593756	-0.09049161
-375.98260423	-0.10066817
-375.94927090	-0.11081517
-375.91593757	-0.12070247
-375.88260423	-0.13025967
-375.84927090	-0.13935569
-375.81593757	-0.14746008
-375.78260424	-0.15446212
-375.74927090	-0.15981320
-375.71593757	-0.16341670
-375.68260424	-0.16464018
-375.64927091	-0.16302230
-375.61593757	-0.15819879
-375.58260424	-0.15009326
-375.54927091	-0.13840115
-375.51593758	-0.12263353
-375.48260424	-0.10319609
-375.44927091	-0.07990918
-375.41593758	-0.05315904
-375.38260424	-0.02313243
-375.34927091	0.00933375
-375.31593758	0.04396416
-375.28260425	0.07975786
-375.24927091	0.11596098
-375.21593758	0.15192117
-375.18260425	0.18607425
-375.14927092	0.21812404
-375.11593758	0.24667601
-375.08260425	0.27094376
-375.04927092	0.29017103
-375.01593759	0.30355689
-374.98260425	0.31041764
-374.94927092	0.31060179
-374.91593759	0.30359296
-374.88260426	0.28935160
-374.84927092	0.26823009
-374.81593759	0.24045867
-374.78260426	0.20655199
-374.74927093	0.16758411
-374.71593759	0.12446417
-374.68260426	0.07824468
-374.64927093	0.03045923
-374.61593760	-0.01754312
-374.58260426	-0.06421548
-374.54927093	-0.10819511
-374.51593760	-0.14777411
-374.48260426	-0.18206528
-374.44927093	-0.20958697
-374.41593760	-0.22970639
-374.38260427	-0.24182656
-374.34927093	-0.24533957
-374.31593760	-0.24084136
-374.28260427	-0.22841950
-374.24927094	-0.20918198
-374.21593760	-0.18387534
-374.18260427	-0.15406953
-374.14927094	-0.12081301
-374.11593761	-0.08629593
-374.08260427	-0.05150845
-374.04927094	-0.01865229
-374.01593761	0.01148677
-373.98260428	0.03734947
-373.94927094	0.05831210
-373.91593761	0.07338616
-373.88260428	0.08261554
-373.84927095	0.08569092
-373.81593761	0.08293225
-373.78260428	0.07538855
-373.74927095	0.06375990
-373.71593762	0.04906233
-373.68260428	0.03266146
-373.64927095	0.01521747
-373.61593762	-0.00151852
-373.58260429	-0.01684989
-373.54927095	-0.02950873
-373.51593762	-0.03889855
-373.48260429	-0.04475549
-373.44927095	-0.04673469
-373.41593762	-0.04511996
-373.38260429	-0.04002000
-373.34927096	-0.03225667
-373.31593762	-0.02242035
-373.28260429	-0.01142974
-373.24927096	-0.00016406
-373.21593763	0.01066027
-373.18260429	0.01990379
-373.14927096	0.02702055
-373.11593763	0.03170515
-373.08260430	0.03373010
-373.04927096	0.03295134
-373.01593763	0.02926124
-372.98260430	0.02349749
-372.94927097	0.01585393
-372.91593763	0.00721107
-372.88260430	-0.00206182
-372.84927097	-0.01104897
-372.81593764	-0.01901180
-372.78260430	-0.02563773
-372.74927097	-0.03032778
-372.71593764	-0.03298737
-372.68260431	-0.03349720
-372.64927097	-0.03209511
-372.61593764	-0.02874057
-372.58260431	-0.02411067
-372.54927097	-0.01852502
-372.51593764	-0.01272323
-372.48260431	-0.00693290
-372.44927098	-0.00191681
-372.41593764	0.00205294
-372.38260431	0.00481658
-372.34927098	0.00609942
-372.31593765	0.00581494
-372.28260431	0.00439164
-372.24927098	0.00192459
-372.21593765	-0.00107711
-372.18260432	-0.00453154
-372.14927098	-0.00788955
-372.11593765	-0.01081405
-372.08260432	-0.01281378
-372.04927099	-0.01411910
-372.01593765	-0.01416623
-371.98260432	-0.01324745
-371.94927099	-0.01120265
-371.91593766	-0.00864727
-371.88260432	-0.00543947
-371.84927099	-0.00216427
-371.81593766	0.00081286
-371.78260433	0.00354250
-371.74927099	0.00566761
-371.71593766	0.00679954
-371.68260433	0.00708189
-371.64927099	0.00658719
-371.61593766	0.00519718
-371.58260433	0.00327832
-371.54927100	0.00088969
-371.51593766	-0.00171414
-371.48260433	-0.00409944
-371.44927100	-0.00643339
-371.41593767	-0.00824864
-371.38260433	-0.00963798
-371.34927100	-0.01035770
-371.31593767	-0.01081934
-371.28260434	-0.01066441
-371.24927100	-0.01021783
-371.21593767	-0.00958455
-371.18260434	-0.00887685
-371.14927101	-0.00823494
-371.11593767	-0.00780029
-371.08260434	-0.00734895
-371.04927101	-0.00725473
-371.01593768	-0.00746282
-370.98260434	-0.00776263
-370.94927101	-0.00792954
-370.91593768	-0.00804195
-370.88260435	-0.00827624
-370.84927101	-0.00795051
-370.81593768	-0.00756221
-370.78260435	-0.00674728
-370.74927101	-0.00571021
-370.71593768	-0.00455301
-370.68260435	-0.00305732
-370.64927102	-0.00157513
-370.61593768	-0.00010826
-370.58260435	0.00115810
-370.54927102	0.00224078
-370.51593769	0.00310838
-370.48260435	0.00365084
-370.44927102	0.00398836
-370.41593769	0.00399904
-370.38260436	0.00392896
-370.34927102	0.00387355
-370.31593769	0.00354715
-370.28260436	0.00315142
-370.24927103	0.00300631
-370.21593769	0.00279760
-370.18260436	0.00265371
-370.14927103	0.00247773
-370.11593770	0.00245096
-370.08260436	0.00216266
