# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
5.75964840	-87.49507137
5.77430399	-86.96472887
5.78895959	-76.40660986
5.80361518	-78.44819566
5.81827077	-87.67293901
5.83292637	-81.24414657
5.84758196	-79.07950244
5.86223755	-82.93506915
5.87689315	-84.59883188
5.89154874	-88.28829345
5.90620434	-78.13965465
5.92085993	-79.96144495
5.93551552	-85.31720279
5.95017112	-89.14315726
5.96482671	-78.51252619
5.97948231	-79.89864995
5.99413790	-84.59605861
6.00879349	-87.15864367
6.02344909	-86.56199508
6.03810468	-88.09418047
6.05276028	-85.04897130
6.06741587	-96.16054614
6.08207146	-91.77443413
6.09672706	-81.95612260
6.11138265	-84.58744064
6.12603824	-83.23841487
6.14069384	-84.22724341
6.15534943	-83.61505660
6.17000503	-80.18115672
6.18466062	-82.25960920
6.19931621	-80.46075839
6.21397181	-79.49002905
6.22862740	-82.61195633
6.24328300	-82.30907964
6.25793859	-94.84127774
6.27259418	-88.85619973
6.28724978	-86.47008764
6.30190537	-83.68252725
6.31656097	-109.27928594
6.33121656	-82.71384449
6.34587215	-81.81319544
6.36052775	-81.76299790
6.37518334	-72.39419154
6.38983893	-76.56613687
6.40449453	-77.80057598
6.41915012	-75.45599519
6.43380572	-84.88983984
6.44846131	-78.34331441
6.46311690	-79.11003644
6.47777250	-92.78258743
6.49242809	-80.48262427
6.50708369	-80.91067606
6.52173928	-76.07752645
6.53639487	-76.09512342
6.55105047	-79.45310842
6.56570606	-88.90217158
6.58036166	-78.08503151
6.59501725	-78.11368615
6.60967284	-78.67540125
6.62432844	-75.79084991
6.63898403	-79.39722739
6.65363962	-73.07595671
6.66829522	-75.25720359
6.68295081	-82.82549016
6.69760641	-85.19668480
6.71226200	-85.95662911
6.72691759	-76.31612425
6.74157319	-76.46140095
6.75622878	-73.89209806
6.77088438	-77.29119963
6.78553997	-73.98084480
6.80019556	-77.11964312
6.81485116	-77.32906530
6.82950675	-73.27753063
6.84416235	-79.17750722
6.85881794	-82.10152873
6.87347353	-76.77511728
6.88812913	-93.48464881
