# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:37:33
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
5.40660557	-83.32735540
5.41393159	-80.95418113
5.42125762	-81.58756349
5.42858364	-79.42420847
5.43590966	-90.66488552
5.44323569	-83.17295572
5.45056171	-97.70807719
5.45788774	-80.83434704
5.46521376	-86.06166029
5.47253978	-92.20616189
5.47986581	-98.64364444
5.48719183	-93.99772758
5.49451785	-93.23857379
5.50184388	-91.62523556
5.50916990	-90.22591503
5.51649593	-89.02580388
5.52382195	-85.43508767
5.53114797	-83.26877687
5.53847400	-92.49971228
5.54580002	-83.15185849
5.55312605	-83.32096934
5.56045207	-82.23617675
5.56777809	-86.13997757
5.57510412	-83.13170165
5.58243014	-91.18732131
5.58975616	-83.91373356
5.59708219	-82.65127009
5.60440821	-88.06797607
5.61173424	-87.01252676
5.61906026	-92.17450748
5.62638628	-86.72139870
5.63371231	-93.48034616
5.64103833	-84.70189342
5.64836435	-90.67444816
5.65569038	-86.62563082
5.66301640	-88.33493674
5.67034243	-82.38885557
5.67766845	-100.66422183
5.68499447	-98.55940814
5.69232050	-92.72030479
5.69964652	-92.88889372
5.70697255	-90.19990506
5.71429857	-95.31034491
5.72162459	-99.26376973
5.72895062	-83.65094200
5.73627664	-81.19400640
5.74360266	-83.60969359
5.75092869	-87.74861278
5.75825471	-87.61729825
5.76558074	-92.49567034
5.77290676	-95.52570358
5.78023278	-93.89895841
5.78755881	-90.47412122
5.79488483	-91.34983444
5.80221085	-89.85751905
5.80953688	-96.02798441
5.81686290	-89.75089692
5.82418893	-95.80152284
5.83151495	-83.92385622
5.83884097	-87.37960203
5.84616700	-91.99325915
5.85349302	-91.59202907
5.86081904	-85.26845499
5.86814507	-86.57334264
5.87547109	-86.68197353
5.88279712	-89.91306330
5.89012314	-90.66772461
5.89744916	-86.78808171
5.90477519	-85.85273324
5.91210121	-97.58027576
5.91942724	-95.28712229
5.92675326	-94.24402244
5.93407928	-101.52531371
5.94140531	-86.26682289
5.94873133	-92.91358302
5.95605735	-92.41025122
5.96338338	-92.68070191
5.97070940	-104.26746413
5.97803543	-86.07696773
5.98536145	-90.00641505
5.99268747	-93.27657855
6.00001350	-82.10996265
6.00733952	-82.09841122
6.01466554	-97.94152550
6.02199157	-92.16122496
6.02931759	-89.90790226
6.03664362	-84.45025675
6.04396964	-96.22401489
6.05129566	-95.54387379
6.05862169	-88.77289423
6.06594771	-86.16358624
6.07327374	-92.97981855
6.08059976	-92.76221755
6.08792578	-86.56753693
6.09525181	-87.82154573
6.10257783	-92.65437459
6.10990385	-97.96906228
6.11722988	-104.19633789
6.12455590	-97.01357483
6.13188193	-88.16073802
6.13920795	-97.03612422
6.14653397	-86.71689601
6.15386000	-101.00178408
6.16118602	-91.46835803
6.16851204	-87.53902629
6.17583807	-80.65029504
6.18316409	-86.33758984
6.19049012	-83.36700229
6.19781614	-83.15224095
6.20514216	-85.76980332
6.21246819	-97.44289348
6.21979421	-91.75694279
6.22712024	-90.24125941
6.23444626	-84.78971081
6.24177228	-92.13795078
6.24909831	-89.22499755
6.25642433	-89.55877089
6.26375035	-83.67335145
6.27107638	-97.42977346
6.27840240	-84.95570931
6.28572843	-92.36417848
6.29305445	-85.75339566
6.30038047	-89.36037880
6.30770650	-82.93974713
6.31503252	-80.83370801
6.32235854	-83.87832341
6.32968457	-84.79250274
6.33701059	-88.87121153
6.34433662	-88.63984148
6.35166264	-90.83613989
6.35898866	-99.63390777
6.36631469	-95.21449223
6.37364071	-88.13383855
6.38096674	-93.98268168
6.38829276	-90.48839535
6.39561878	-102.59655718
6.40294481	-113.30160524
6.41027083	-89.96398428
6.41759685	-95.57831136
6.42492288	-85.02553344
6.43224890	-84.16930800
6.43957493	-90.80327737
6.44690095	-89.63285474
6.45422697	-92.47041151
6.46155300	-83.35760650
6.46887902	-96.27193162
6.47620504	-87.15281338
6.48353107	-94.63624071
6.49085709	-84.88882392
6.49818312	-90.42930457
6.50550914	-83.49594622
6.51283516	-91.66309276
6.52016119	-88.20602311
6.52748721	-85.14712607
6.53481324	-90.86944920
6.54213926	-93.54766205
6.54946528	-81.58051208
6.55679131	-84.50682922
6.56411733	-87.51981123
6.57144335	-89.13389542
6.57876938	-90.82735894
6.58609540	-87.52857879
6.59342143	-93.00233900
6.60074745	-90.83669079
6.60807347	-86.53727705
6.61539950	-86.39764509
6.62272552	-90.50252106
6.63005154	-94.34324457
6.63737757	-94.12042942
6.64470359	-103.56527477
6.65202962	-94.77012104
6.65935564	-84.97855743
6.66668166	-93.31256710
6.67400769	-81.11305431
6.68133371	-89.40941150
6.68865974	-87.35138108
6.69598576	-85.10266917
6.70331178	-89.24910966
6.71063781	-83.12573091
6.71796383	-98.48951486
6.72528985	-81.71101416
6.73261588	-86.18042308
6.73994190	-89.53570178
6.74726793	-96.98882410
6.75459395	-86.04872461
6.76191997	-87.48826991
6.76924600	-86.40184198
6.77657202	-83.72379249
6.78389804	-87.06969439
6.79122407	-86.28174774
6.79855009	-89.35648664
6.80587612	-87.08999532
6.81320214	-86.50067837
6.82052816	-88.77905188
6.82785419	-85.23374837
6.83518021	-84.35921710
6.84250624	-98.88276727
6.84983226	-84.36299924
6.85715828	-92.09150303
6.86448431	-87.51703887
6.87181033	-88.25930594
6.87913635	-92.53495388
6.88646238	-86.36884138
6.89378840	-89.04881553
6.90111443	-86.69812135
6.90844045	-103.12677481
6.91576647	-87.60596295
6.92309250	-84.14723149
6.93041852	-83.76213616
6.93774454	-92.88608880
6.94507057	-83.56006556
6.95239659	-85.56342388
6.95972262	-85.20171146
6.96704864	-94.34400937
6.97437466	-93.10821144
6.98170069	-92.73507949
6.98902671	-84.56978355
6.99635273	-84.09179199
7.00367876	-93.00601126
7.01100478	-85.78821948
7.01833081	-85.82904770
7.02565683	-99.55388197
7.03298285	-90.83396366
7.04030888	-83.75760325
7.04763490	-85.51655226
7.05496093	-93.43796036
7.06228695	-97.50232325
7.06961297	-88.17179480
7.07693900	-89.92146492
7.08426502	-94.30108000
7.09159104	-93.56419469
7.09891707	-87.83390835
7.10624309	-96.06652635
7.11356912	-86.23573538
7.12089514	-88.93399922
7.12822116	-91.40920842
7.13554719	-85.45858097
7.14287321	-85.07823979
7.15019923	-103.32978238
7.15752526	-83.12704839
7.16485128	-89.26402295
7.17217731	-94.19668314
7.17950333	-87.78459373
7.18682935	-92.41297409
7.19415538	-80.50467542
7.20148140	-81.73261278
7.20880743	-82.35808086
7.21613345	-92.23362305
7.22345947	-98.55059136
7.23078550	-86.06788549
7.23811152	-94.47324070
7.24543754	-91.28523960
7.25276357	-90.31343762
7.26008959	-88.15705089
7.26741562	-88.23125265
7.27474164	-99.09378144
7.28206766	-105.70072789
7.28939369	-91.68826445
7.29671971	-88.16594416
7.30404573	-91.00015734
7.31137176	-84.07533445
7.31869778	-87.52967465
7.32602381	-92.46355496
7.33334983	-90.96379244
7.34067585	-87.12259496
7.34800188	-108.94636328
7.35532790	-91.95495123
7.36265393	-83.14955833
7.36997995	-87.78771598
7.37730597	-88.73361851
7.38463200	-111.70824998
7.39195802	-89.72224464
7.39928404	-99.30013147
7.40661007	-88.77434361
7.41393609	-83.27404770
7.42126212	-82.26237461
7.42858814	-91.46401522
7.43591416	-85.72807105
7.44324019	-84.18042059
7.45056621	-86.49723020
7.45789223	-87.03082840
7.46521826	-92.02380758
7.47254428	-89.61737846
7.47987031	-83.62498575
7.48719633	-96.63155174
7.49452235	-85.63804009
7.50184838	-105.29170639
7.50917440	-90.86321013
7.51650043	-95.96030912
7.52382645	-92.84563809
