# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T16:14:46
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-416.14953868	0.20042630
-416.11620535	0.21467920
-416.08287201	0.22940163
-416.04953868	0.24458057
-416.01620534	0.25976287
-415.98287201	0.27433920
-415.94953867	0.28783070
-415.91620534	0.29902426
-415.88287200	0.30662745
-415.84953867	0.30891224
-415.81620534	0.30383060
-415.78287200	0.28917073
-415.74953867	0.26225269
-415.71620533	0.22067447
-415.68287200	0.16225265
-415.64953866	0.08542906
-415.61620533	-0.01042941
-415.58287199	-0.12495873
-415.54953866	-0.25639416
-415.51620533	-0.40170475
-415.48287199	-0.55677488
-415.44953866	-0.71680294
-415.41620532	-0.87684914
-415.38287199	-1.03243410
-415.34953865	-1.18003894
-415.31620532	-1.31721266
-415.28287198	-1.44320650
-415.24953865	-1.55819003
-415.21620531	-1.66214632
-415.18287198	-1.75505691
-415.14953865	-1.83513279
-415.11620531	-1.89883615
-415.08287198	-1.94066811
-415.04953864	-1.95377528
-415.01620531	-1.93050394
-414.98287197	-1.86368797
-414.94953864	-1.74780399
-414.91620530	-1.58011778
-414.88287197	-1.36037637
-414.84953863	-1.09167287
-414.81620530	-0.77991106
-414.78287197	-0.43365933
-414.74953863	-0.06357200
-414.71620530	0.31800349
-414.68287196	0.69764797
-414.64953863	1.06138151
-414.61620529	1.39503302
-414.58287196	1.68451615
-414.54953862	1.91749552
-414.51620529	2.08422773
-414.48287196	2.17854254
-414.44953862	2.19933403
-414.41620529	2.15051357
-414.38287195	2.04061481
-414.34953862	1.88127484
-414.31620528	1.68566252
-414.28287195	1.46666253
-414.24953861	1.23605337
-414.21620528	1.00348556
-414.18287194	0.77727782
-414.14953861	0.56403943
-414.11620528	0.36968607
-414.08287194	0.19860443
-414.04953861	0.05429906
-414.01620527	-0.06115964
-413.98287194	-0.14791828
-413.94953860	-0.20797315
-413.91620527	-0.24512976
-413.88287193	-0.26407262
-413.84953860	-0.26957129
-413.81620526	-0.26545460
-413.78287193	-0.25422529
-413.74953860	-0.23801911
-413.71620526	-0.21789683
-413.68287193	-0.19582870
-413.64953859	-0.17378132
-413.61620526	-0.15358609
-413.58287192	-0.13663070
-413.54953859	-0.12290000
-413.51620525	-0.11161071
-413.48287192	-0.10099100
-413.44953859	-0.08970821
-413.41620525	-0.07681584
-413.38287192	-0.06222985
-413.34953858	-0.04631782
-413.31620525	-0.02983990
-413.28287191	-0.01338258
-413.24953858	0.00243644
-413.21620524	0.01727836
-413.18287191	0.03085314
-413.14953857	0.04260605
-413.11620524	0.05176027
-413.08287191	0.05793020
-413.04953857	0.06069556
-413.01620524	0.06003048
-412.98287190	0.05644937
-412.94953857	0.05081742
-412.91620523	0.04393657
-412.88287190	0.03658614
-412.84953856	0.02951874
-412.81620523	0.02341463
-412.78287190	0.01828999
-412.74953856	0.01450619
-412.71620523	0.01175114
-412.68287189	0.00986923
-412.64953856	0.00887337
-412.61620522	0.00879605
-412.58287189	0.00965810
-412.54953855	0.01122232
-412.51620522	0.01288543
-412.48287188	0.01412987
-412.44953855	0.01449636
-412.41620522	0.01363633
-412.38287188	0.01144576
-412.34953855	0.00787820
-412.31620521	0.00300018
-412.28287188	-0.00269317
-412.24953854	-0.00885713
-412.21620521	-0.01503206
-412.18287187	-0.02095528
-412.14953854	-0.02643557
-412.11620520	-0.03164692
-412.08287187	-0.03644697
-412.04953854	-0.04054531
-412.01620520	-0.04394544
-411.98287187	-0.04654426
-411.94953853	-0.04860958
-411.91620520	-0.04992066
-411.88287186	-0.05035265
-411.84953853	-0.05017982
-411.81620519	-0.04953558
-411.78287186	-0.04872849
-411.74953853	-0.04800802
-411.71620519	-0.04742943
-411.68287186	-0.04678256
-411.64953852	-0.04609707
-411.61620519	-0.04501700
-411.58287185	-0.04362012
-411.54953852	-0.04185752
-411.51620518	-0.03978383
-411.48287185	-0.03733650
-411.44953851	-0.03468567
-411.41620518	-0.03205077
-411.38287185	-0.02976812
-411.34953851	-0.02834796
-411.31620518	-0.02794625
-411.28287184	-0.02887076
-411.24953851	-0.03112486
-411.21620517	-0.03479851
-411.18287184	-0.03976792
-411.14953850	-0.04544360
-411.11620517	-0.05177741
-411.08287184	-0.05854509
-411.04953850	-0.06538974
-411.01620517	-0.07224863
-410.98287183	-0.07860762
-410.94953850	-0.08415803
-410.91620516	-0.08826070
-410.88287183	-0.09102084
-410.84953849	-0.09201511
-410.81620516	-0.09148586
-410.78287182	-0.08948426
-410.74953849	-0.08658100
-410.71620516	-0.08265969
-410.68287182	-0.07830699
-410.64953849	-0.07357343
-410.61620515	-0.06849058
-410.58287182	-0.06339064
-410.54953848	-0.05821213
-410.51620515	-0.05298812
-410.48287181	-0.04778014
-410.44953848	-0.04253906
-410.41620514	-0.03742999
-410.38287181	-0.03223766
-410.34953848	-0.02685961
-410.31620514	-0.02119303
-410.28287181	-0.01526141
-410.24953847	-0.00890051
-410.21620514	-0.00226946
-410.18287180	0.00439328
-410.14953847	0.01085804
-410.11620513	0.01677018
-410.08287180	0.02180600
-410.04953847	0.02569355
-410.01620513	0.02833809
-409.98287180	0.02950593
-409.94953846	0.02951223
-409.91620513	0.02816499
-409.88287179	0.02573253
-409.84953846	0.02297669
-409.81620512	0.01979435
-409.78287179	0.01674595
-409.74953845	0.01400827
-409.71620512	0.01153214
-409.68287179	0.00927901
-409.64953845	0.00743452
-409.61620512	0.00591318
-409.58287178	0.00476044
-409.54953845	0.00401617
-409.51620511	0.00372990
-409.48287178	0.00396566
-409.44953844	0.00446244
-409.41620511	0.00513189
-409.38287177	0.00580592
-409.34953844	0.00616309
-409.31620511	0.00612020
-409.28287177	0.00568480
-409.24953844	0.00502886
-409.21620510	0.00438252
-409.18287177	0.00411498
-409.14953843	0.00443074
-409.11620510	0.00525364
-409.08287176	0.00635403
-409.04953843	0.00736949
-409.01620510	0.00807398
-408.98287176	0.00815140
-408.94953843	0.00773657
-408.91620509	0.00679968
-408.88287176	0.00581052
-408.84953842	0.00495360
-408.81620509	0.00473045
-408.78287175	0.00491453
-408.74953842	0.00564197
-408.71620508	0.00679636
-408.68287175	0.00805162
-408.64953842	0.00927003
-408.61620508	0.01014658
-408.58287175	0.01069447
-408.54953841	0.01088194
-408.51620508	0.01067498
-408.48287174	0.01031948
-408.44953841	0.00999707
-408.41620507	0.00978127
-408.38287174	0.00986225
-408.34953841	0.01019113
-408.31620507	0.01056882
-408.28287174	0.01101837
-408.24953840	0.01128271
-408.21620507	0.01130664
-408.18287173	0.01115116
-408.14953840	0.01102026
-408.11620506	0.01098966
-408.08287173	0.01132059
-408.04953839	0.01183902
-408.01620506	0.01251655
-407.98287173	0.01329134
-407.94953839	0.01406010
-407.91620506	0.01477470
-407.88287172	0.01555379
-407.84953839	0.01642128
-407.81620505	0.01729000
-407.78287172	0.01802250
-407.74953838	0.01837869
-407.71620505	0.01824925
-407.68287171	0.01757083
-407.64953838	0.01623331
-407.61620505	0.01467595
-407.58287171	0.01318617
-407.54953838	0.01172473
-407.51620504	0.01065081
-407.48287171	0.00995237
-407.44953837	0.00959373
-407.41620504	0.00939685
-407.38287170	0.00944891
-407.34953837	0.00948440
-407.31620504	0.00949981
-407.28287170	0.00950619
-407.24953837	0.00923329
-407.21620503	0.00849698
-407.18287170	0.00710180
-407.14953836	0.00453699
-407.11620503	0.00063328
-407.08287169	-0.00467287
-407.04953836	-0.01108377
-407.01620502	-0.01813384
-406.98287169	-0.02535322
-406.94953836	-0.03188979
-406.91620502	-0.03745335
-406.88287169	-0.04185420
-406.84953835	-0.04511762
-406.81620502	-0.04762786
-406.78287168	-0.05007126
-406.74953835	-0.05309500
-406.71620501	-0.05712966
-406.68287168	-0.06263996
-406.64953835	-0.06958981
-406.61620501	-0.07766510
-406.58287168	-0.08643208
-406.54953834	-0.09496054
-406.51620501	-0.10225351
-406.48287167	-0.10708373
-406.44953834	-0.10814518
-406.41620500	-0.10450161
-406.38287167	-0.09542985
-406.34953833	-0.08045040
-406.31620500	-0.05971175
-406.28287167	-0.03393189
-406.24953833	-0.00417620
-406.21620500	0.02782848
-406.18287166	0.05967449
-406.14953833	0.08915149
-406.11620499	0.11403470
-406.08287166	0.13238711
-406.04953832	0.14291414
-406.01620499	0.14537413
-405.98287165	0.13992916
-405.94953832	0.12767878
-405.91620499	0.11024155
-405.88287165	0.08946735
-405.84953832	0.06728421
-405.81620498	0.04548014
-405.78287165	0.02547344
-405.74953831	0.00819775
-405.71620498	-0.00570472
-405.68287164	-0.01609300
-405.64953831	-0.02299365
-405.61620498	-0.02660480
-405.58287164	-0.02739420
-405.54953831	-0.02556407
-405.51620497	-0.02154163
-405.48287164	-0.01563492
-405.44953830	-0.00860666
-405.41620497	-0.00103119
-405.38287163	0.00627415
-405.34953830	0.01248112
-405.31620496	0.01728460
-405.28287163	0.02013161
-405.24953830	0.02124838
-405.21620496	0.02084352
-405.18287163	0.01910981
-405.14953829	0.01646015
-405.11620496	0.01310388
-405.08287162	0.00934888
-405.04953829	0.00569160
-405.01620495	0.00224538
-404.98287162	-0.00068145
-404.94953828	-0.00289403
-404.91620495	-0.00445010
-404.88287162	-0.00552337
-404.84953828	-0.00630182
-404.81620495	-0.00692186
-404.78287161	-0.00728048
-404.74953828	-0.00716506
-404.71620494	-0.00655235
-404.68287161	-0.00531484
-404.64953827	-0.00347912
-404.61620494	-0.00157541
-404.58287161	0.00024059
-404.54953827	0.00204210
-404.51620494	0.00354144
-404.48287160	0.00515861
-404.44953827	0.00687260
-404.41620493	0.00860935
-404.38287160	0.01045104
-404.34953826	0.01203714
-404.31620493	0.01350090
-404.28287159	0.01494252
-404.24953826	0.01640660
-404.21620493	0.01820168
-404.18287159	0.02015198
-404.14953826	0.02218978
-404.11620492	0.02391422
-404.08287159	0.02506882
-404.04953825	0.02548383
-404.01620492	0.02521900
-403.98287158	0.02435644
-403.94953825	0.02305293
-403.91620492	0.02088795
-403.88287158	0.01818608
-403.84953825	0.01478771
-403.81620491	0.01061718
-403.78287158	0.00587179
-403.74953824	0.00099920
-403.71620491	-0.00369936
-403.68287157	-0.00797335
-403.64953824	-0.01153071
-403.61620490	-0.01426437
-403.58287157	-0.01612094
-403.54953824	-0.01713952
-403.51620490	-0.01747909
-403.48287157	-0.01712567
-403.44953823	-0.01612283
-403.41620490	-0.01455442
-403.38287156	-0.01253927
-403.34953823	-0.01019100
-403.31620489	-0.00792462
-403.28287156	-0.00557047
-403.24953822	-0.00334180
-403.21620489	-0.00108625
-403.18287156	0.00116017
-403.14953822	0.00364020
-403.11620489	0.00611900
-403.08287155	0.00873645
-403.04953822	0.01134722
-403.01620488	0.01369543
-402.98287155	0.01542400
-402.94953821	0.01654487
-402.91620488	0.01659499
-402.88287155	0.01559225
-402.84953821	0.01356329
-402.81620488	0.01047251
-402.78287154	0.00647217
-402.74953821	0.00194178
-402.71620487	-0.00293528
-402.68287154	-0.00756318
-402.64953820	-0.01161163
-402.61620487	-0.01474200
-402.58287153	-0.01689825
-402.54953820	-0.01788024
-402.51620487	-0.01788649
-402.48287153	-0.01691362
-402.44953820	-0.01520769
-402.41620486	-0.01271122
-402.38287153	-0.00954377
-402.34953819	-0.00567365
-402.31620486	-0.00150701
-402.28287152	0.00276150
-402.24953819	0.00639756
-402.21620486	0.00934107
-402.18287152	0.01117415
-402.14953819	0.01194892
-402.11620485	0.01172844
-402.08287152	0.01058452
-402.04953818	0.00855522
-402.01620485	0.00597675
-401.98287151	0.00285611
-401.94953818	-0.00042710
-401.91620484	-0.00349381
-401.88287151	-0.00598997
-401.84953818	-0.00767186
-401.81620484	-0.00836116
-401.78287151	-0.00832447
-401.74953817	-0.00752418
-401.71620484	-0.00624343
-401.68287150	-0.00474358
-401.64953817	-0.00284580
-401.61620483	-0.00096936
-401.58287150	0.00096950
-401.54953816	0.00300832
-401.51620483	0.00493145
-401.48287150	0.00642498
-401.44953816	0.00735495
-401.41620483	0.00752455
-401.38287149	0.00704670
-401.34953816	0.00607644
-401.31620482	0.00482487
-401.28287149	0.00362327
-401.24953815	0.00279424
-401.21620482	0.00224958
-401.18287149	0.00223714
-401.14953815	0.00276798
-401.11620482	0.00365624
-401.08287148	0.00469192
-401.04953815	0.00594173
-401.01620481	0.00714492
-400.98287148	0.00815013
-400.94953814	0.00890178
-400.91620481	0.00906257
-400.88287147	0.00864844
-400.84953814	0.00772697
-400.81620481	0.00636466
-400.78287147	0.00489980
-400.74953814	0.00362469
