# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:15:34
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
5.61173424	-78.19555782
5.61906026	-81.03569023
5.62638628	-80.16082081
5.63371231	-97.48791772
5.64103833	-83.80019450
5.64836435	-80.07237805
5.65569038	-86.04711136
5.66301640	-79.13191546
5.67034243	-82.39985237
5.67766845	-76.38233118
5.68499447	-79.89966293
5.69232050	-81.98530712
5.69964652	-80.28330197
5.70697255	-81.54567497
5.71429857	-82.35241757
5.72162459	-81.96778145
5.72895062	-94.11450657
5.73627664	-88.98918488
5.74360266	-82.63829549
5.75092869	-91.22517926
5.75825471	-81.43126224
5.76558074	-83.82061469
5.77290676	-84.18746188
5.78023278	-82.51189412
5.78755881	-83.71748974
5.79488483	-85.76362311
5.80221085	-87.07757302
5.80953688	-80.02938573
5.81686290	-85.19385769
5.82418893	-97.39913196
5.83151495	-83.20345737
5.83884097	-82.18044456
5.84616700	-94.84089705
5.85349302	-79.72677746
5.86081904	-78.34029503
5.86814507	-82.99119945
5.87547109	-80.60624983
5.88279712	-82.82470019
5.89012314	-78.30906132
5.89744916	-75.06955376
5.90477519	-82.56753648
5.91210121	-80.07405975
5.91942724	-88.03595470
5.92675326	-78.18222899
5.93407928	-79.03658903
5.94140531	-89.01068848
5.94873133	-82.11072745
5.95605735	-82.02032400
5.96338338	-82.31255351
5.97070940	-81.09886936
5.97803543	-85.78155998
5.98536145	-82.27308015
5.99268747	-85.01293121
6.00001350	-93.07549079
6.00733952	-88.52939972
6.01466554	-84.96844584
6.02199157	-88.17334170
6.02931759	-89.88918856
6.03664362	-97.64024746
6.04396964	-90.44934701
6.05129566	-80.88725224
6.05862169	-83.60442123
6.06594771	-83.22172622
6.07327374	-93.22693975
6.08059976	-90.41385742
6.08792578	-94.16042717
6.09525181	-90.73862553
6.10257783	-82.84254230
6.10990385	-83.49268746
6.11722988	-90.43016209
